2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-4.933,-3.121,0.056,-5.855,-3.442,-3.287,-1.924,11.564,0.614,-4.837,-6.382,-6.618,-1.719,-2.784,8.98,-10.454,-7.843,-4.438,-16.57,0.388,-3.984,-1.268,0.609
-4.108,-2.566,0.408,-4.835,-2.553,-4.262,-0.646,11.599,1.732,-3.842,-5.112,-4.944,-0.498,-1.116,8.955,-9.995,-5.403,-4.046,-15.874,1.984,-3.117,-0.489,1.11
-2.89,-1.353,0.901,-4.081,-2.306,-3.716,0.118,12.401,2.672,-2.48,-3.891,-3.447,1.439,0.127,8.726,-9.87,-2.003,-3.493,-14.763,2.28,-2.117,0.767,1.514
-1.506,-0.188,1.773,-3.914,-0.633,-2.948,0.876,13.528,3.608,-1.748,-3.069,-2.764,2.895,1.557,7.766,-9.37,-0.008,-2.934,-13.484,3.226,-1.332,1.35,1.846
-0.556,0.734,2.894,-3.467,-0.226,-2.117,1.071,14.201,4.865,-0.639,-2.27,-1.999,4.161,2.394,6.314,-9.201,1.83,-2.293,-13.182,4.239,-0.339,1.856,2.387
0.345,1.295,3.006,-2.298,0.11,-1.22,1.67,15.167,6.406,0.035,-1.394,-1.619,4.989,3.608,6.369,-8.767,3.28,-2.341,-13.225,4.086,0.27,2.556,2.719
0.892,1.612,3.115,-1.731,0.889,-0.762,1.5,14.894,6.23,1.086,-1.334,-1.284,5.042,3.886,6.445,-7.97,3.534,-2.655,-13.424,3.522,0.742,2.719,2.763
1.556,1.337,2.277,-1.951,0.721,-0.241,0.503,14.173,6.008,0.603,-1.491,-1.006,4.903,3.352,6.411,-7.569,3.099,-2.554,-13.268,3.349,0.458,2.182,2.441
1.169,1.445,2.602,-1.61,-0.222,-0.121,0.609,13.965,5.277,-0.671,-2.443,-1.562,4.297,2.401,5.719,-7.083,1.802,-2.993,-13.771,2.891,0.781,2.601,1.825
0.222,1.219,2.397,-2.337,-0.398,0.973,0.497,14.012,4.282,-0.659,-2.0,-2.389,3.342,0.789,4.114,-7.238,-0.547,-3.118,-14.162,1.615,0.505,2.272,0.497
-0.051,1.112,2.542,-2.559,-0.949,0.383,-0.165,13.64,2.954,-1.331,-2.721,-2.385,2.675,1.065,2.452,-7.724,-1.105,-3.165,-14.495,0.073,0.723,1.275,-0.001
0.116,0.335,2.499,-3.337,-1.351,0.774,-0.619,13.09,2.895,-1.776,-3.22,-3.386,2.562,0.504,1.667,-7.012,-2.048,-3.774,-15.115,-1.041,0.506,0.277,-0.449
0.561,-0.663,2.721,-3.446,-2.406,0.995,-1.56,12.447,2.393,-1.666,-3.72,-3.836,2.998,0.499,1.051,-7.725,-2.547,-3.997,-15.194,-1.993,-0.272,0.331,-0.667
0.339,-0.944,3.05,-3.558,-4.056,0.721,-2.216,11.765,2.121,-1.607,-3.943,-3.951,2.993,0.114,-0.058,-8.341,-2.663,-4.668,-15.733,-2.723,-0.996,-0.275,-0.496
1.0,-1.611,2.772,-3.222,-4.508,0.829,-2.937,9.964,2.664,-1.5,-3.942,-5.34,2.659,0.11,-0.559,-8.172,-2.837,-5.215,-16.012,-4.048,-0.558,-0.448,-0.168
0.781,-2.167,2.668,-3.499,-5.722,0.773,-3.771,8.288,2.444,-1.892,-4.109,-5.117,2.386,0.326,-1.169,-8.232,-3.28,-5.331,-16.765,-4.441,-0.726,-0.168,-0.446
1.281,-2.988,3.223,-3.555,-6.17,0.164,-4.766,8.342,2.391,-2.054,-4.062,-5.609,1.887,-0.333,-1.941,-8.727,-4.657,-5.944,-17.313,-5.44,-0.66,-0.279,-0.342
1.114,-3.175,3.337,-3.058,-6.398,0.227,-5.002,7.672,2.438,-1.616,-4.776,-5.281,1.829,-0.778,-3.489,-8.782,-4.663,-6.985,-17.222,-5.89,-0.004,-0.832,-0.556
1.167,-4.443,2.893,-3.445,-6.947,0.336,-6.158,7.558,2.003,-1.615,-4.726,-5.39,1.89,-1.39,-4.563,-8.896,-4.505,-6.884,-17.605,-6.663,-0.218,-1.107,-0.441
1.112,-5.111,2.611,-3.451,-7.889,-0.275,-6.439,7.113,1.894,-1.226,-4.402,-4.998,2.163,-1.389,-6.394,-8.898,-4.944,-7.006,-18.766,-7.219,-0.279,-1.387,-0.449
0.665,-5.669,2.335,-3.498,-8.066,-0.391,-7.163,6.561,2.062,-1.281,-4.894,-4.947,1.886,-2.216,-7.627,-8.279,-5.386,-7.399,-19.151,-7.556,-0.05,-1.721,-1.166
0.608,-6.28,1.944,-3.502,-8.392,-0.166,-8.155,5.79,1.951,-1.335,-4.884,-4.896,1.883,-2.332,-8.579,-7.73,-5.502,-7.674,-19.462,-8.436,-0.162,-1.286,-1.667
0.113,-6.608,0.89,-5.285,-8.508,-0.384,-7.883,4.407,2.946,-1.444,-3.94,-5.117,1.715,-3.044,-9.086,-8.231,-5.34,-7.39,-19.522,-8.656,-1.392,-1.498,-1.674
0.393,-6.561,0.396,-4.567,-8.401,-0.597,-8.384,4.056,2.834,-1.671,-4.544,-5.107,1.653,-3.748,-10.823,-8.953,-5.076,-7.558,-20.133,-9.282,-1.284,-2.094,-1.955
1.103,-6.018,0.227,-4.528,-8.961,-0.64,-8.425,4.192,3.005,-1.323,-4.597,-5.223,1.634,-3.771,-11.366,-9.011,-4.63,-7.136,-19.724,-9.17,-1.055,-2.812,-1.304
1.339,-4.686,0.243,-5.049,-8.066,-0.945,-7.391,5.943,3.845,-1.529,-3.658,-4.232,3.098,-2.226,-11.5,-7.983,-1.851,-6.443,-18.564,-8.108,-0.28,-1.542,-1.139
1.806,-2.393,0.281,-5.055,-6.859,-1.074,-5.019,6.233,4.323,-1.367,-1.701,-3.885,5.616,-1.069,-10.585,-6.604,0.272,-5.422,-16.953,-7.59,1.099,-0.378,-1.287
2.844,-1.122,0.273,-4.087,-6.889,-1.211,-3.791,7.215,5.554,-1.118,-0.542,-3.111,7.662,-0.524,-10.366,-6.169,2.595,-4.958,-14.85,-6.66,1.643,0.466,-1.892
3.7,0.589,-0.2,-4.789,-6.686,-0.764,-2.785,8.502,8.069,-0.789,0.458,-2.273,8.323,0.132,-10.287,-6.176,3.883,-5.066,-13.343,-5.327,2.79,1.739,-1.451
3.389,0.899,-0.746,-4.515,-6.652,-0.658,-1.849,10.018,8.631,-0.742,1.173,-1.603,8.645,0.086,-10.407,-6.874,5.084,-5.63,-12.183,-4.753,2.859,2.356,-1.019
4.001,1.721,-0.725,-3.805,-6.283,-1.135,-1.556,10.421,8.802,-0.555,1.345,0.037,9.05,0.885,-10.432,-6.836,5.586,-5.556,-11.389,-3.769,2.622,3.061,-1.125
4.513,1.83,-0.277,-3.446,-5.05,-0.477,-1.446,10.256,9.125,-0.273,1.178,-0.328,9.108,0.561,-10.738,-6.784,5.421,-5.448,-11.287,-3.484,2.512,2.771,-1.054
4.566,0.388,-0.891,-3.341,-5.359,-0.37,-2.78,9.335,8.243,-0.11,0.403,-1.108,8.137,-0.646,-10.242,-6.508,3.944,-4.915,-11.964,-4.429,1.895,1.842,-1.499
4.342,-0.503,-0.945,-3.775,-5.565,-0.997,-4.38,7.505,6.956,0.929,-0.931,-1.001,6.858,-2.261,-10.908,-7.394,3.168,-4.738,-11.68,-4.436,2.166,0.392,-0.893
4.054,-1.169,-1.169,-5.278,-5.511,-1.829,-4.949,6.333,6.796,0.72,-1.44,-1.609,6.676,-2.834,-10.566,-9.225,2.382,-4.795,-11.767,-4.607,1.002,-0.881,-0.947
2.84,-1.945,-1.612,-6.333,-5.68,-2.61,-5.166,5.555,6.789,0.555,-2.16,-2.328,6.781,-2.994,-10.954,-10.076,1.772,-5.613,-11.118,-5.096,0.557,-0.827,-1.717
2.391,-2.114,-1.892,-7.502,-6.393,-2.994,-5.1,5.448,6.019,0.443,-3.055,-2.334,5.672,-3.55,-11.226,-11.921,0.886,-5.405,-11.225,-4.664,0.556,-1.162,-2.055
0.951,-2.008,-2.721,-8.341,-6.896,-2.723,-4.829,5.449,5.9,0.386,-3.714,-2.118,4.792,-4.78,-11.558,-13.245,-0.011,-6.389,-11.498,-4.049,0.39,-1.278,-2.891
0.225,-2.777,-2.775,-8.057,-7.614,-2.889,-4.935,5.556,6.331,-0.112,-4.6,-2.394,3.514,-4.773,-11.341,-14.293,-0.893,-6.506,-10.838,-3.833,-0.052,-2.0,-4.055
-0.108,-3.059,-3.388,-7.774,-8.446,-2.671,-5.161,5.673,6.222,-0.444,-5.271,-2.399,3.015,-5.217,-12.057,-15.023,-1.281,-6.733,-10.214,-3.445,0.0,-3.107,-4.729
-0.002,-3.335,-3.609,-7.612,-9.34,-2.78,-5.055,5.722,5.678,0.103,-5.155,-2.946,3.059,-4.89,-12.398,-15.619,-2.225,-7.512,-9.449,-3.554,-0.388,-3.057,-5.058
-0.779,-3.611,-3.828,-7.711,-9.887,-2.503,-5.22,5.015,6.116,-0.334,-5.601,-3.001,2.507,-4.509,-12.24,-16.109,-2.721,-8.231,-8.729,-3.443,-0.555,-2.843,-5.277
-1.225,-3.945,-4.767,-7.274,-10.218,-2.39,-5.388,5.392,6.336,0.223,-5.108,-2.834,2.062,-3.999,-12.836,-16.685,-2.617,-8.895,-8.55,-3.442,-0.605,-3.12,-5.946
-1.501,-3.891,-5.828,-6.564,-10.339,-2.168,-5.495,5.728,6.33,0.33,-5.67,-3.058,2.337,-3.224,-12.465,-17.322,-2.347,-9.988,-8.276,-2.773,-0.391,-3.613,-6.774
-2.002,-3.952,-6.892,-6.123,-11.545,-1.895,-4.947,6.008,6.172,0.278,-6.105,-3.887,1.789,-2.278,-12.293,-17.868,-2.897,-10.283,-8.44,-2.392,-0.669,-3.557,-7.169
-2.445,-3.841,-8.11,-5.448,-12.219,-1.897,-5.381,6.224,6.282,-0.161,-5.886,-3.613,1.947,-2.01,-12.889,-18.142,-3.394,-11.06,-8.444,-2.446,-1.447,-4.109,-8.51
-3.334,-3.844,-7.996,-5.004,-12.346,-1.782,-4.992,7.086,6.266,-0.224,-6.656,-3.95,0.843,-1.839,-12.572,-18.239,-3.111,-12.283,-8.435,-1.513,-1.219,-3.502,-9.725
-3.068,-3.941,-8.501,-5.22,-13.163,-1.952,-3.718,7.654,6.409,-0.107,-6.43,-3.618,0.505,-1.842,-12.808,-18.507,-2.397,-12.538,-7.54,-1.458,-0.951,-4.119,-9.289
-3.047,-3.559,-8.771,-4.786,-13.984,-1.648,-3.671,8.459,6.154,0.175,-6.425,-3.514,0.677,-1.491,-12.996,-18.287,-1.799,-12.979,-6.712,-0.804,-0.782,-4.331,-9.235
-1.563,-2.78,-7.452,-3.224,-13.065,-1.098,-3.116,8.814,7.127,0.452,-6.249,-2.91,2.571,0.275,-11.449,-16.82,-0.231,-11.013,-6.559,-0.467,-0.332,-2.717,-8.224
-0.324,-1.61,-5.274,-2.283,-12.035,-0.826,-1.966,9.603,8.21,0.512,-5.439,-1.954,2.765,1.085,-9.576,-14.503,1.54,-9.442,-5.969,0.311,0.727,-1.224,-7.452
0.124,0.234,-3.227,-1.612,-11.093,-1.078,-1.228,8.377,8.98,0.791,-5.312,-1.449,3.184,2.409,-7.975,-11.928,2.756,-7.976,-4.562,0.756,1.734,-0.011,-6.013
1.666,0.308,-1.228,-0.659,-9.827,-0.769,0.367,7.443,11.841,0.904,-4.648,-1.275,3.677,3.69,-7.068,-10.484,3.707,-7.355,-2.734,0.833,2.033,1.231,-3.962
2.458,0.433,-0.164,0.298,-9.163,-0.325,0.878,7.107,13.484,0.951,-3.925,-0.27,4.064,4.734,-6.126,-9.166,3.87,-6.618,-2.364,1.547,2.676,2.167,-2.786
3.122,0.604,0.677,1.073,-8.711,-0.504,1.836,7.666,13.036,0.836,-3.058,-0.481,4.435,5.232,-5.893,-8.695,4.006,-6.009,-2.124,2.145,2.785,2.191,-2.333
3.07,1.043,0.28,1.115,-8.712,-0.003,2.051,7.242,11.943,0.783,-2.893,-0.572,4.442,4.964,-5.771,-7.892,4.15,-6.362,-1.716,2.21,2.397,2.181,-2.324
1.126,0.329,-1.161,1.109,-9.049,0.823,1.723,7.113,9.807,-0.163,-3.281,-0.669,3.666,4.343,-5.84,-8.107,3.169,-6.663,-1.111,3.038,1.785,1.002,-3.054
-0.95,1.497,-3.333,0.721,-9.338,0.935,0.28,7.16,8.69,-0.279,-3.507,-0.726,2.556,2.009,-7.224,-8.511,2.51,-7.223,-1.17,3.546,1.608,-0.994,-4.724
-1.002,1.111,-3.007,0.449,-10.545,0.771,-0.499,6.391,8.108,-0.892,-3.393,-0.563,1.723,1.508,-7.229,-8.601,2.565,-7.509,-0.945,3.712,0.119,-1.662,-5.109
-1.337,0.611,-3.392,-0.441,-10.902,0.882,-1.061,6.649,8.085,-1.718,-3.836,-1.064,0.668,1.333,-8.441,-8.037,3.331,-7.774,-0.778,4.256,-0.277,-1.879,-5.666
-1.396,0.499,-3.445,-0.994,-12.111,0.216,-1.123,5.828,7.328,-2.326,-3.895,-1.173,-0.497,0.341,-8.836,-7.993,2.779,-8.321,-1.39,3.554,-1.281,-2.162,-6.005
-1.168,0.388,-3.551,-1.279,-12.3,-0.397,-1.282,5.387,7.284,-2.946,-5.055,-1.115,-1.111,-0.162,-8.557,-8.649,2.386,-9.6,-1.611,3.109,-2.226,-2.938,-6.504
-0.559,0.388,-3.055,-2.219,-13.324,-1.058,-0.835,4.287,7.648,-3.831,-5.342,-1.447,-1.996,-0.664,-9.053,-7.724,2.23,-10.427,-1.337,2.718,-2.945,-3.829,-6.892
-0.726,-0.331,-4.111,-2.226,-13.718,-1.996,-0.892,3.333,7.839,-4.391,-6.116,-1.893,-2.997,-0.666,-8.663,-7.504,1.891,-10.82,-1.386,2.606,-3.221,-4.994,-5.898
-0.278,-0.609,-4.328,-2.164,-14.175,-2.552,-1.447,2.786,8.538,-5.109,-6.556,-1.781,-2.942,-0.446,-8.606,-7.931,2.05,-11.666,-1.497,2.824,-3.45,-5.219,-5.747
-0.114,-0.668,-3.833,-1.506,-15.059,-2.798,-0.954,2.67,8.45,-5.45,-6.173,-1.835,-3.444,-0.002,-8.551,-7.172,1.828,-12.608,-2.319,2.602,-4.886,-5.44,-5.189
-0.001,-1.387,-3.83,-1.447,-15.592,-4.385,-1.122,2.219,7.806,-6.333,-6.34,-1.837,-3.614,-0.388,-8.278,-7.278,1.999,-12.828,-2.667,2.606,-5.33,-5.497,-4.246
0.112,-1.666,-3.666,-1.0,-16.005,-5.219,-1.227,1.663,7.959,-6.502,-6.562,-1.896,-3.119,-0.665,-8.059,-6.455,1.944,-14.042,-3.995,2.55,-6.332,-5.224,-4.069
0.609,-2.055,-3.451,-0.89,-16.314,-5.39,-0.731,1.22,7.831,-7.169,-7.274,-2.442,-3.504,-0.399,-7.836,-6.231,1.726,-14.278,-4.05,2.491,-6.625,-5.774,-4.057
0.665,-2.721,-3.775,-0.339,-16.886,-6.551,-0.451,0.777,8.02,-7.947,-7.494,-2.448,-3.512,-1.007,-8.674,-5.619,1.885,-14.234,-3.991,2.332,-7.774,-5.831,-3.285
0.102,-4.215,-3.834,0.003,-17.9,-6.273,0.051,0.34,9.25,-8.266,-7.997,-3.165,-4.01,-1.397,-9.067,-5.053,1.941,-13.727,-3.11,2.723,-7.777,-5.779,-2.344
-0.12,-4.443,-3.002,-0.608,-18.204,-7.11,0.274,0.499,8.957,-8.216,-8.818,-3.385,-3.944,-1.397,-8.194,-5.491,2.017,-14.345,-2.706,2.667,-8.213,-5.228,-1.341
0.561,-4.227,-2.097,-0.778,-18.697,-6.829,0.546,0.119,10.982,-8.927,-8.88,-3.601,-3.563,-2.234,-8.178,-5.339,2.216,-14.217,-1.811,2.132,-8.929,-5.008,-1.102
2.338,-3.563,-0.944,-1.128,-17.807,-5.495,1.261,1.391,10.947,-8.0,-8.311,-3.068,-2.726,-0.555,-7.401,-4.4,2.393,-12.346,-0.536,2.305,-8.047,-4.27,-0.496
3.377,-3.094,-0.322,-1.377,-16.932,-3.87,1.884,2.828,11.708,-7.263,-7.256,-2.547,-0.85,1.084,-5.281,-4.402,3.305,-10.398,0.303,2.804,-6.991,-3.153,0.511
4.729,-2.452,0.534,-1.411,-15.778,-2.153,2.987,2.956,11.891,-6.486,-6.487,-2.106,1.231,2.31,-3.889,-4.659,3.445,-9.178,1.415,2.48,-6.201,-1.566,1.299
6.971,-2.19,0.716,-1.731,-14.548,-1.434,3.82,3.746,12.439,-5.517,-5.83,-1.34,2.302,3.142,-3.258,-3.464,4.268,-7.992,2.021,2.586,-4.813,-0.662,1.624
7.743,-2.345,0.937,-1.274,-13.421,-1.708,4.714,4.885,14.452,-5.424,-5.387,-1.363,3.637,3.881,-2.28,-3.226,4.173,-7.933,2.254,2.589,-3.286,0.055,2.604
7.725,-2.262,1.108,-1.268,-13.429,-0.233,5.644,5.33,13.775,-5.04,-5.553,-0.556,3.522,3.804,-2.163,-3.263,5.112,-7.712,2.36,2.688,-2.837,0.566,2.797
7.165,-3.009,1.489,-0.788,-13.417,-0.327,5.892,5.103,12.302,-4.657,-5.767,-0.502,3.625,3.729,-2.0,-2.272,5.062,-7.766,2.392,3.185,-2.484,0.78,2.889
5.272,-2.945,1.053,-1.284,-13.769,-0.054,5.457,4.27,10.451,-4.943,-5.718,-0.678,1.848,4.929,-3.278,-2.67,4.657,-7.334,1.836,3.005,-3.594,0.062,3.609
3.822,-3.227,1.606,-3.108,-14.594,-1.777,5.89,2.835,8.683,-5.557,-6.554,-1.666,0.729,5.602,-4.387,-2.61,3.772,-7.497,0.228,2.719,-5.033,-0.499,3.776
3.272,-3.168,1.897,-3.446,-15.242,-2.061,5.669,2.056,7.267,-5.832,-8.049,-1.56,0.285,6.433,-4.61,-2.784,4.977,-7.399,0.279,2.722,-4.729,-0.992,4.93
3.662,-3.835,2.776,-4.233,-15.836,-2.165,4.672,0.947,6.911,-6.271,-9.112,-2.608,0.39,5.884,-5.777,-2.997,4.157,-8.061,-0.712,2.89,-5.097,-0.72,3.998
3.332,-4.282,1.783,-4.562,-15.868,-2.108,4.065,1.057,6.579,-6.389,-9.5,-2.616,0.34,5.719,-6.121,-3.661,3.725,-8.77,-1.763,2.172,-4.722,-0.997,3.72
3.111,-4.788,2.001,-4.056,-15.986,-1.884,2.746,1.328,6.293,-6.94,-10.394,-3.115,0.17,5.388,-6.951,-4.775,4.324,-8.722,-2.709,1.448,-4.166,-1.496,3.391
2.953,-5.342,1.721,-4.05,-16.278,-1.944,2.623,1.497,5.839,-7.772,-11.604,-3.336,0.166,4.507,-7.724,-5.231,4.384,-9.169,-3.931,1.114,-4.107,-2.326,2.561
3.225,-5.28,1.5,-3.719,-16.812,-2.278,2.341,0.45,4.954,-8.708,-11.829,-3.951,0.222,4.071,-8.717,-5.677,4.325,-9.335,-4.607,0.612,-4.151,-2.996,2.227
2.504,-5.109,1.556,-3.057,-17.341,-2.5,1.286,-0.052,4.663,-9.098,-12.049,-4.394,0.335,4.061,-8.719,-6.34,4.049,-9.395,-5.7,0.227,-3.396,-2.72,1.95
2.053,-5.942,1.332,-2.003,-17.977,-2.835,0.891,-0.389,4.385,-10.15,-12.444,-4.557,0.28,4.332,-8.394,-6.335,4.265,-9.844,-6.43,-0.103,-3.283,-3.267,0.798
1.66,-5.946,1.165,-2.057,-17.922,-3.27,0.509,-1.001,3.343,-10.927,-13.109,-4.883,0.058,4.34,-8.452,-7.05,4.497,-10.28,-6.883,-0.384,-3.112,-3.375,-0.037
0.777,-6.997,1.664,-1.498,-18.776,-2.443,-0.161,-1.499,2.843,-11.055,-14.106,-4.832,0.442,4.391,-8.121,-7.335,4.822,-10.069,-7.551,-0.665,-2.452,-3.713,-1.207
0.611,-7.39,1.833,-1.722,-19.14,-2.607,-0.048,-1.72,2.893,-12.481,-14.276,-5.001,0.499,3.563,-8.108,-7.611,5.381,-10.28,-7.933,-0.281,-1.903,-4.328,-1.939
0.889,-8.276,1.723,-1.721,-19.283,-2.45,-0.598,-1.828,2.498,-12.661,-14.545,-5.276,0.389,2.79,-7.176,-8.232,5.496,-9.951,-8.156,-0.337,-1.608,-4.056,-2.712
1.329,-10.56,2.221,-2.062,-19.484,-1.001,-0.828,-2.053,2.216,-13.438,-13.674,-5.06,-0.391,2.444,-6.631,-9.291,5.814,-9.185,-8.329,-0.444,-1.104,-4.775,-3.491
1.723,-10.576,2.5,-3.167,-19.714,-0.988,-0.445,-2.009,1.721,-12.988,-14.058,-5.88,-0.515,2.024,-6.233,-8.624,5.649,-9.367,-8.274,-1.109,-0.278,-4.668,-4.481
2.098,-12.053,2.884,-3.506,-19.41,-0.496,-0.33,-1.847,1.944,-12.978,-13.428,-6.317,0.099,1.896,-4.854,-9.389,6.213,-8.769,-7.891,-1.16,0.005,-4.766,-4.331
2.955,-10.686,3.947,-3.632,-17.963,0.174,1.014,-1.01,3.176,-11.533,-11.815,-4.996,1.369,2.649,-4.514,-7.965,6.817,-7.178,-5.785,-1.866,1.236,-2.725,-4.481
2.952,-9.521,4.385,-3.964,-16.578,1.446,3.055,-0.549,5.044,-9.588,-9.548,-3.675,2.845,3.351,-2.922,-7.068,7.625,-5.519,-3.45,-1.652,2.038,-1.278,-4.701
3.634,-8.038,4.291,-3.656,-14.746,1.683,4.239,-0.377,7.065,-7.427,-8.0,-2.363,4.138,4.296,-1.717,-6.021,8.456,-3.774,-1.197,-2.104,3.233,0.068,-4.643
3.873,-7.507,5.596,-3.313,-13.336,2.263,4.903,-0.483,7.989,-5.896,-6.383,-1.35,5.179,4.92,-0.826,-5.515,10.235,-2.486,0.436,-1.964,4.757,1.828,-4.261
4.333,-5.968,5.441,-3.274,-11.832,3.192,5.701,-0.057,7.19,-6.04,-5.109,-0.566,6.309,5.725,0.198,-5.381,10.404,-1.195,1.052,-2.242,5.798,2.639,-3.177
5.4,-6.106,6.296,-2.283,-11.403,3.275,5.764,0.604,6.857,-5.673,-5.262,-0.165,5.69,6.009,1.132,-5.329,11.537,0.119,0.802,-2.022,6.343,3.147,-3.331
5.524,-5.496,7.111,-2.493,-11.656,2.526,5.06,0.045,6.188,-5.816,-5.305,-0.048,5.729,5.796,2.143,-5.56,11.807,0.537,1.229,-1.771,5.743,3.082,-3.772
6.896,-5.437,5.777,-3.885,-12.126,2.562,3.571,-0.615,5.57,-5.596,-5.753,-0.334,5.279,4.459,1.657,-5.995,12.128,0.27,0.015,-1.778,6.387,1.58,-3.563
7.173,-7.008,5.603,-5.051,-13.448,2.56,2.008,-1.444,4.726,-5.562,-7.219,-2.115,4.56,3.173,0.557,-6.444,13.091,0.928,-1.553,-2.119,7.288,-0.38,-4.06
7.739,-8.717,5.667,-6.169,-14.485,2.446,0.895,-1.838,3.943,-5.505,-8.331,-2.391,3.56,2.388,0.497,-6.999,12.82,1.16,-2.653,-2.391,6.852,-0.885,-4.228
7.816,-9.946,4.444,-8.393,-15.118,2.333,0.615,-2.28,3.057,-5.497,-8.376,-3.056,2.733,1.829,0.555,-7.839,12.445,2.7,-1.882,-2.836,6.467,-1.391,-5.002
7.381,-10.716,3.451,-8.829,-15.461,2.163,-0.279,-2.281,2.998,-5.892,-7.772,-3.445,2.335,1.059,0.503,-8.675,12.145,3.098,-1.393,-3.281,6.02,-2.552,-5.665
6.487,-10.732,2.95,-8.654,-15.949,1.557,-0.612,-2.893,2.445,-6.336,-8.654,-3.611,1.005,0.448,0.28,-8.339,11.702,4.687,-0.999,-3.778,5.902,-2.558,-5.567
6.259,-11.556,2.504,-7.777,-16.281,1.505,-0.663,-4.169,2.605,-6.287,-9.161,-4.44,0.614,0.06,0.276,-8.892,9.095,5.582,-0.671,-4.886,6.498,-2.775,-6.06
6.251,-11.069,2.392,-7.447,-16.76,0.721,-0.775,-3.678,2.386,-6.226,-9.33,-5.222,0.117,-0.329,0.611,-9.217,7.047,6.085,-0.28,-5.449,6.239,-3.553,-7.162
5.765,-10.457,2.446,-6.996,-17.136,-0.05,-0.279,-4.448,2.388,-5.062,-9.383,-5.894,-0.327,-1.216,0.999,-9.446,6.127,6.084,0.114,-5.782,5.958,-4.939,-7.942
6.102,-9.714,1.945,-6.84,-16.964,-0.601,-0.058,-4.942,1.999,-5.503,-9.214,-6.061,-0.659,-1.832,0.947,-9.622,5.182,6.541,0.392,-6.224,5.843,-4.782,-8.278
5.615,-9.046,1.83,-6.006,-17.37,-0.888,0.331,-4.947,2.055,-5.395,-8.724,-6.556,-1.214,-2.06,1.057,-10.444,3.182,6.875,0.721,-6.335,5.847,-4.619,-8.668
5.44,-8.503,1.44,-6.506,-17.314,-2.209,0.551,-5.443,2.161,-4.952,-8.835,-6.506,-2.324,-2.004,1.109,-11.054,2.173,6.665,0.545,-6.832,5.899,-4.84,-9.884
5.992,-8.058,1.715,-7.883,-17.721,-2.541,0.72,-5.887,3.046,-5.345,-8.78,-6.896,-3.045,-1.949,1.053,-11.22,1.566,6.774,0.94,-7.605,5.955,-4.504,-10.495
5.673,-7.998,2.054,-7.838,-17.125,-3.096,1.492,-6.284,3.105,-5.18,-8.622,-7.84,-3.271,-2.001,1.713,-11.445,1.28,6.883,1.609,-7.716,6.241,-5.169,-11.269
4.84,-6.906,2.057,-8.176,-17.265,-3.824,1.337,-6.342,2.222,-5.237,-8.829,-8.063,-3.603,-2.219,2.555,-11.281,0.278,7.179,1.726,-7.607,6.803,-5.066,-12.338
4.486,-5.919,1.787,-8.399,-16.916,-4.584,2.011,-7.008,2.802,-4.288,-8.457,-7.626,-3.11,-1.517,4.915,-10.204,-0.502,6.9,2.389,-8.158,7.608,-5.057,-14.308
4.662,-5.616,2.108,-8.687,-16.485,-5.166,2.821,-6.828,3.349,-5.185,-7.529,-7.045,-2.937,-1.301,5.698,-9.395,-1.296,4.956,2.124,-9.022,8.05,-4.338,-14.31
5.802,-3.789,2.572,-7.819,-14.927,-5.156,3.35,-5.607,3.974,-5.143,-6.0,-5.804,-1.268,-0.359,6.313,-8.201,-0.989,5.995,2.472,-8.253,8.782,-3.597,-13.976
6.225,-2.329,2.747,-6.867,-13.163,-3.248,3.773,-4.133,4.954,-4.319,-4.219,-4.731,0.494,1.349,7.374,-5.557,-0.231,6.303,3.321,-7.303,10.055,-2.132,-13.449
6.772,-1.319,2.406,-6.47,-10.36,-2.53,4.15,-3.269,5.954,-4.954,-2.444,-3.75,1.873,2.273,7.593,-4.081,0.155,7.229,3.353,-6.809,11.962,-1.551,-12.409
7.19,0.63,2.467,-5.603,-7.999,-2.51,5.142,-2.293,7.137,-4.829,-1.606,-2.732,3.103,1.44,8.853,-3.76,0.157,8.507,4.395,-6.804,13.36,-0.23,-11.578
6.897,1.673,2.384,-4.362,-7.237,-2.296,5.966,-1.102,7.433,-4.384,-1.356,-1.799,4.15,1.35,9.875,-2.875,0.108,9.235,5.277,-6.533,14.078,0.348,-11.186
6.511,1.282,2.156,-4.066,-7.11,-1.596,6.355,0.168,8.504,-3.789,-0.449,-1.459,3.757,1.569,11.157,-2.521,0.929,9.602,6.18,-6.147,15.171,0.16,-10.994
7.042,2.071,2.211,-3.67,-6.897,-1.667,5.741,0.614,10.024,-4.161,-0.44,-1.397,2.893,1.834,11.774,-2.844,0.28,8.269,6.348,-5.599,13.496,0.117,-10.802
6.997,1.836,2.714,-3.447,-6.837,-1.708,5.952,-0.327,11.198,-4.333,-1.098,-1.787,1.896,2.16,12.114,-2.614,-0.228,7.022,6.032,-6.505,12.186,0.163,-11.706
7.727,1.443,3.342,-4.116,-6.994,-1.328,6.43,-0.942,9.998,-5.109,-2.446,-2.34,0.84,2.331,13.113,-3.888,-0.444,5.614,6.834,-7.331,13.095,0.55,-12.114
